source,target,weight,time
104,1583,1,13
1583,266,1,13
266,1583,1,13
1583,1298,1,13
1298,1583,1,13
1583,861,1,13
861,1583,1,13
1583,132,1,13
132,1583,1,13
1583,1497,1,13
1497,1583,1,13
1583,1102,1,13
1102,1583,1,13
1583,1295,1,13
1295,1583,1,13
1583,119,1,13
119,1583,1,13
1583,582,1,13
582,1583,1,13
1583,136,1,13
136,1583,1,13
1583,9,1,13
9,1583,1,13
1583,472,1,13
472,1583,1,13
1583,1186,1,13
1186,1583,1,13
1583,639,1,13
639,1583,1,13
1583,1193,1,13
1193,1583,1,13
1583,145,1,13
145,1583,1,13
1518,1431,1,13
1431,1518,1,13
1518,1144,1,13
1144,1518,1,13
1518,1430,1,13
1430,1518,1,13
1518,214,1,13
214,1518,1,13
1518,155,1,13
155,1518,1,13
1518,906,1,13
906,1518,1,13
1518,886,1,13
886,1518,1,13
1518,792,1,13
792,1518,1,13
1518,1383,1,13
1383,1518,1,13
1518,276,1,13
276,1518,1,13
1518,164,1,13
164,1518,1,13
1592,1867,1,13
1867,1592,1,13
1592,1726,1,13
1726,1592,1,13
1592,1442,1,13
1442,1592,1,13
1592,331,1,13
331,1592,1,13
1592,144,1,13
144,1592,1,13
1592,1790,1,13
1790,1592,1,13
1592,205,1,13
205,1592,1,13
1592,1831,1,13
1831,1592,1,13
1592,128,1,13
128,1592,1,13
1592,931,1,13
931,1592,1,13
1592,145,1,13
145,1592,1,13
1592,1463,1,13
1463,1592,1,13
1592,924,1,13
924,1592,1,13
1597,192,1,13
192,1597,1,13
1597,10,1,13
10,1597,1,13
1597,164,1,13
164,1597,1,13
1597,113,1,13
113,1597,1,13
1597,159,1,13
159,1597,1,13
1597,91,1,13
91,1597,1,13
1597,144,1,13
144,1597,1,13
1597,841,1,13
841,1597,1,13
1504,1472,1,13
1472,1504,1,13
1504,167,1,13
167,1504,1,13
1504,861,1,13
861,1504,1,13
1504,1497,1,13
1497,1504,1,13
1504,1102,1,13
1102,1504,1,13
1504,92,1,13
92,1504,1,13
1504,1295,1,13
1295,1504,1,13
1504,119,1,13
119,1504,1,13
1504,9,1,13
9,1504,1,13
1504,4,1,13
4,1504,1,13
1504,163,1,13
163,1504,1,13
1504,706,1,13
706,1504,1,13
1522,318,1,13
318,1522,1,13
1522,974,1,13
974,1522,1,13
1522,858,1,13
858,1522,1,13
1522,107,1,13
107,1522,1,13
1522,255,1,13
255,1522,1,13
1522,1458,1,13
1458,1522,1,13
1522,1317,1,13
1317,1522,1,13
1522,147,1,13
147,1522,1,13
1522,860,1,13
860,1522,1,13
1522,109,1,13
109,1522,1,13
1525,135,1,13
135,1525,1,13
1525,636,1,13
636,1525,1,13
1525,156,1,13
156,1525,1,13
1525,1224,1,13
1224,1525,1,13
1525,730,1,13
730,1525,1,13
1525,1223,1,13
1223,1525,1,13
1541,1111,1,13
1111,1541,1,13
1541,102,1,13
102,1541,1,13
1541,223,1,13
223,1541,1,13
1541,1070,1,13
1070,1541,1,13
1503,151,1,13
151,1503,1,13
1503,90,1,13
90,1503,1,13
1503,132,1,13
132,1503,1,13
1503,111,1,13
111,1503,1,13
1503,139,1,13
139,1503,1,13
1503,128,1,13
128,1503,1,13
1503,306,1,13
306,1503,1,13
1503,175,1,13
175,1503,1,13
1503,1419,1,13
1419,1503,1,13
1503,1469,1,13
1469,1503,1,13
1503,77,1,13
77,1503,1,13
1503,162,1,13
162,1503,1,13
1503,179,1,13
179,1503,1,13
1503,841,1,13
841,1503,1,13
1503,1280,1,13
1280,1503,1,13
1876,1457,1,13
1457,1876,1,13
1876,218,1,13
218,1876,1,13
1876,1414,1,13
1414,1876,1,13
1876,213,1,13
213,1876,1,13
1876,153,1,13
153,1876,1,13
1876,1752,1,13
1752,1876,1,13
1552,1751,1,13
1751,1552,1,13
1552,364,1,13
364,1552,1,13
1552,583,1,13
583,1552,1,13
1552,352,1,13
352,1552,1,13
1552,315,1,13
315,1552,1,13
1552,1756,1,13
1756,1552,1,13
1553,152,1,13
152,1553,1,13
1553,249,1,13
249,1553,1,13
1553,1755,1,13
1755,1553,1,13
1553,189,1,13
189,1553,1,13
1553,199,1,13
199,1553,1,13
1553,1868,1,13
1868,1553,1,13
1553,652,1,13
652,1553,1,13
1553,1306,1,13
1306,1553,1,13
1553,1795,1,13
1795,1553,1,13
1553,163,1,13
163,1553,1,13
1553,1491,1,13
1491,1553,1,13
1553,198,1,13
198,1553,1,13
1553,168,1,13
168,1553,1,13
1553,1492,1,13
1492,1553,1,13
1553,149,1,13
149,1553,1,13
1553,245,1,13
245,1553,1,13
1553,187,1,13
187,1553,1,13
1553,1493,1,13
1493,1553,1,13
1556,45,1,13
45,1556,1,13
1556,1454,1,13
1454,1556,1,13
1556,266,1,13
266,1556,1,13
1556,142,1,13
142,1556,1,13
1556,192,1,13
192,1556,1,13
1556,861,1,13
861,1556,1,13
1556,103,1,13
103,1556,1,13
1556,97,1,13
97,1556,1,13
1556,1295,1,13
1295,1556,1,13
1556,145,1,13
145,1556,1,13
1556,136,1,13
136,1556,1,13
1556,1183,1,13
1183,1556,1,13
1890,1077,1,13
1077,1890,1,13
1890,100,1,13
100,1890,1,13
1890,255,1,13
255,1890,1,13
1890,239,1,13
239,1890,1,13
1890,80,1,13
80,1890,1,13
1546,86,1,13
86,1546,1,13
1546,174,1,13
174,1546,1,13
1546,117,1,13
117,1546,1,13
1546,122,1,13
122,1546,1,13
1546,75,1,13
75,1546,1,13
1546,107,1,13
107,1546,1,13
1546,113,1,13
113,1546,1,13
1546,210,1,13
210,1546,1,13
1546,121,1,13
121,1546,1,13
1582,237,1,13
237,1582,1,13
1582,90,1,13
90,1582,1,13
1582,1738,1,13
1738,1582,1,13
1582,1768,1,13
1768,1582,1,13
1582,1475,1,13
1475,1582,1,13
1582,1799,1,13
1799,1582,1,13
1582,234,1,13
234,1582,1,13
1582,1370,1,13
1370,1582,1,13
1565,151,1,13
151,1565,1,13
1565,1727,1,13
1727,1565,1,13
1565,444,1,13
444,1565,1,13
1565,1476,1,13
1476,1565,1,13
1565,1791,1,13
1791,1565,1,13
1565,1464,1,13
1464,1565,1,13
1565,166,1,13
166,1565,1,13
1565,172,1,13
172,1565,1,13
1565,83,1,13
83,1565,1,13
1565,1002,1,13
1002,1565,1,13
1565,191,1,13
191,1565,1,13
1565,133,1,13
133,1565,1,13
1881,1472,1,13
1472,1881,1,13
1881,156,1,13
156,1881,1,13
1881,1755,1,13
1755,1881,1,13
1881,126,1,13
126,1881,1,13
1881,107,1,13
107,1881,1,13
1881,143,1,13
143,1881,1,13
1881,165,1,13
165,1881,1,13
1881,1414,1,13
1414,1881,1,13
1571,147,1,13
147,1571,1,13
1571,1441,1,13
1441,1571,1,13
1571,1304,1,13
1304,1571,1,13
1571,126,1,13
126,1571,1,13
1571,128,1,13
128,1571,1,13
1571,159,1,13
159,1571,1,13
1571,849,1,13
849,1571,1,13
1571,161,1,13
161,1571,1,13
1576,238,1,13
238,1576,1,13
1576,1718,1,13
1718,1576,1,13
1576,1475,1,13
1475,1576,1,13
1576,317,1,13
317,1576,1,13
1576,149,1,13
149,1576,1,13
1576,105,1,13
105,1576,1,13
1576,1816,1,13
1816,1576,1,13
1576,602,1,13
602,1576,1,13
1511,1733,1,13
1733,1511,1,13
1511,147,1,13
147,1511,1,13
1511,90,1,13
90,1511,1,13
1511,168,1,13
168,1511,1,13
1511,119,1,13
119,1511,1,13
1511,192,1,13
192,1511,1,13
1511,1398,1,13
1398,1511,1,13
1511,1102,1,13
1102,1511,1,13
1511,111,1,13
111,1511,1,13
1511,128,1,13
128,1511,1,13
1511,1012,1,13
1012,1511,1,13
1511,147,1,13
147,1511,1,13
1511,229,1,13
229,1511,1,13
1511,1447,1,13
1447,1511,1,13
1873,1820,1,13
1820,1873,1,13
1873,770,1,13
770,1873,1,13
1873,1494,1,13
1494,1873,1,13
1873,91,1,13
91,1873,1,13
1873,147,1,13
147,1873,1,13
1873,1414,1,13
1414,1873,1,13
1873,213,1,13
213,1873,1,13
1873,156,1,13
156,1873,1,13
1880,132,1,13
132,1880,1,13
1880,931,1,13
931,1880,1,13
1880,168,1,13
168,1880,1,13
1880,1450,1,13
1450,1880,1,13
1880,1002,1,13
1002,1880,1,13
1520,119,1,13
119,1520,1,13
1520,916,1,13
916,1520,1,13
1520,92,1,13
92,1520,1,13
1520,250,1,13
250,1520,1,13
1520,617,1,13
617,1520,1,13
1520,183,1,13
183,1520,1,13
1520,123,1,13
123,1520,1,13
1517,284,1,13
284,1517,1,13
1517,111,1,13
111,1517,1,13
1517,270,1,13
270,1517,1,13
1517,1464,1,13
1464,1517,1,13
1517,1812,1,13
1812,1517,1,13
1517,91,1,13
91,1517,1,13
1517,1414,1,13
1414,1517,1,13
1517,94,1,13
94,1517,1,13
1517,163,1,13
163,1517,1,13
1517,221,1,13
221,1517,1,13
1517,1397,1,13
1397,1517,1,13
1506,44,1,13
44,1506,1,13
1506,210,1,13
210,1506,1,13
1506,1186,1,13
1186,1506,1,13
1570,1804,1,13
1804,1570,1,13
1570,180,1,13
180,1570,1,13
1570,197,1,13
197,1570,1,13
1570,1803,1,13
1803,1570,1,13
1570,87,1,13
87,1570,1,13
1570,133,1,13
133,1570,1,13
1570,82,1,13
82,1570,1,13
1570,924,1,13
924,1570,1,13
1570,262,1,13
262,1570,1,13
1570,1208,1,13
1208,1570,1,13
1570,192,1,13
192,1570,1,13
1528,128,1,13
128,1528,1,13
1528,225,1,13
225,1528,1,13
1528,649,1,13
649,1528,1,13
1528,197,1,13
197,1528,1,13
1528,161,1,13
161,1528,1,13
1528,190,1,13
190,1528,1,13
1528,114,1,13
114,1528,1,13
1528,184,1,13
184,1528,1,13
1535,109,1,13
109,1535,1,13
1535,1363,1,13
1363,1535,1,13
1535,181,1,13
181,1535,1,13
1535,128,1,13
128,1535,1,13
1532,1779,1,13
1779,1532,1,13
1532,766,1,13
766,1532,1,13
1532,747,1,13
747,1532,1,13
1532,148,1,13
148,1532,1,13
1532,1395,1,13
1395,1532,1,13
1532,139,1,13
139,1532,1,13
1527,301,1,13
301,1527,1,13
1527,134,1,13
134,1527,1,13
1527,254,1,13
254,1527,1,13
1527,242,1,13
242,1527,1,13
1527,123,1,13
123,1527,1,13
1527,1426,1,13
1426,1527,1,13
1527,81,1,13
81,1527,1,13
1575,1468,1,13
1468,1575,1,13
1575,1798,1,13
1798,1575,1,13
1575,220,1,13
220,1575,1,13
1575,85,1,13
85,1575,1,13
1575,165,1,13
165,1575,1,13
1575,145,1,13
145,1575,1,13
1575,1369,1,13
1369,1575,1,13
1871,1733,1,13
1733,1871,1,13
1871,1454,1,13
1454,1871,1,13
1871,192,1,13
192,1871,1,13
1871,931,1,13
931,1871,1,13
1871,194,1,13
194,1871,1,13
1872,1832,1,13
1832,1872,1,13
1872,1803,1,13
1803,1872,1,13
1872,1849,1,13
1849,1872,1,13
1872,1466,1,13
1466,1872,1,13
1872,1866,1,13
1866,1872,1,13
1872,140,1,13
140,1872,1,13
1872,191,1,13
191,1872,1,13
1888,156,1,13
156,1888,1,13
1888,147,1,13
147,1888,1,13
1888,109,1,13
109,1888,1,13
1585,1203,1,13
1203,1585,1,13
1585,261,1,13
261,1585,1,13
1585,191,1,13
191,1585,1,13
1585,1713,1,13
1713,1585,1,13
1573,336,1,13
336,1573,1,13
1573,1143,1,13
1143,1573,1,13
1573,175,1,13
175,1573,1,13
1573,147,1,13
147,1573,1,13
1573,179,1,13
179,1573,1,13
1573,109,1,13
109,1573,1,13
1874,151,1,13
151,1874,1,13
1874,1725,1,13
1725,1874,1,13
1874,185,1,13
185,1874,1,13
1874,161,1,13
161,1874,1,13
1874,300,1,13
300,1874,1,13
1513,1784,1,13
1784,1513,1,13
1513,159,1,13
159,1513,1,13
1513,1400,1,13
1400,1513,1,13
1513,192,1,13
192,1513,1,13
1513,132,1,13
132,1513,1,13
1513,139,1,13
139,1513,1,13
1513,1398,1,13
1398,1513,1,13
1513,1818,1,13
1818,1513,1,13
1513,924,1,13
924,1513,1,13
1513,1474,1,13
1474,1513,1,13
1513,229,1,13
229,1513,1,13
1513,194,1,13
194,1513,1,13
1513,1864,1,13
1864,1513,1,13
1513,1493,1,13
1493,1513,1,13
1891,1385,1,13
1385,1891,1,13
1891,318,1,13
318,1891,1,13
1891,127,1,13
127,1891,1,13
1891,483,1,13
483,1891,1,13
1891,636,1,13
636,1891,1,13
1891,1037,1,13
1037,1891,1,13
1891,92,1,13
92,1891,1,13
1891,882,1,13
882,1891,1,13
1891,1222,1,13
1222,1891,1,13
1891,1319,1,13
1319,1891,1,13
1887,209,1,13
209,1887,1,13
1887,179,1,13
179,1887,1,13
1887,111,1,13
111,1887,1,13
1887,121,1,13
121,1887,1,13
1887,91,1,13
91,1887,1,13
1887,109,1,13
109,1887,1,13
1887,202,1,13
202,1887,1,13
1887,114,1,13
114,1887,1,13
1887,1420,1,13
1420,1887,1,13
1887,213,1,13
213,1887,1,13
1887,324,1,13
324,1887,1,13
1561,198,1,13
198,1561,1,13
1561,1867,1,13
1867,1561,1,13
1561,178,1,13
178,1561,1,13
1561,205,1,13
205,1561,1,13
1561,224,1,13
224,1561,1,13
1561,931,1,13
931,1561,1,13
1561,1469,1,13
1469,1561,1,13
1561,187,1,13
187,1561,1,13
1516,106,1,13
106,1516,1,13
1516,1111,1,13
1111,1516,1,13
1516,1470,1,13
1470,1516,1,13
1516,1427,1,13
1427,1516,1,13
1516,89,1,13
89,1516,1,13
1559,1293,1,13
1293,1559,1,13
1559,1468,1,13
1468,1559,1,13
1559,1856,1,13
1856,1559,1,13
1559,1742,1,13
1742,1559,1,13
1559,103,1,13
103,1559,1,13
1559,1768,1,13
1768,1559,1,13
1559,1456,1,13
1456,1559,1,13
1559,187,1,13
187,1559,1,13
1559,252,1,13
252,1559,1,13
1521,104,1,13
104,1521,1,13
1521,168,1,13
168,1521,1,13
1521,1428,1,13
1428,1521,1,13
1521,167,1,13
167,1521,1,13
1521,1144,1,13
1144,1521,1,13
1521,155,1,13
155,1521,1,13
1521,38,1,13
38,1521,1,13
1521,165,1,13
165,1521,1,13
1521,1363,1,13
1363,1521,1,13
1521,1391,1,13
1391,1521,1,13
1599,1453,1,13
1453,1599,1,13
1599,1372,1,13
1372,1599,1,13
1599,1371,1,13
1371,1599,1,13
1599,1481,1,13
1481,1599,1,13
1599,121,1,13
121,1599,1,13
1599,1458,1,13
1458,1599,1,13
1599,147,1,13
147,1599,1,13
1599,109,1,13
109,1599,1,13
1572,1407,1,13
1407,1572,1,13
1572,239,1,13
239,1572,1,13
1572,1090,1,13
1090,1572,1,13
1572,80,1,13
80,1572,1,13
1533,1293,1,13
1293,1533,1,13
1533,444,1,13
444,1533,1,13
1533,1476,1,13
1476,1533,1,13
1533,166,1,13
166,1533,1,13
1533,1402,1,13
1402,1533,1,13
1533,1308,1,13
1308,1533,1,13
1533,153,1,13
153,1533,1,13
1533,191,1,13
191,1533,1,13
1533,252,1,13
252,1533,1,13
1875,1735,1,13
1735,1875,1,13
1514,200,1,13
200,1514,1,13
1514,1499,1,13
1499,1514,1,13
1514,130,1,13
130,1514,1,13
1514,1801,1,13
1801,1514,1,13
1514,1456,1,13
1456,1514,1,13
1514,143,1,13
143,1514,1,13
1514,1463,1,13
1463,1514,1,13
1514,145,1,13
145,1514,1,13
1514,252,1,13
252,1514,1,13
1523,83,1,13
83,1523,1,13
1523,117,1,13
117,1523,1,13
1523,122,1,13
122,1523,1,13
1523,75,1,13
75,1523,1,13
1523,1187,1,13
1187,1523,1,13
1523,1546,1,13
1546,1523,1,13
1523,210,1,13
210,1523,1,13
1542,1505,1,13
1505,1542,1,13
1542,100,1,13
100,1542,1,13
1542,100,1,13
100,1542,1,13
1542,790,1,13
790,1542,1,13
1542,1865,1,13
1865,1542,1,13
1542,165,1,13
165,1542,1,13
1560,151,1,13
151,1560,1,13
1560,1832,1,13
1832,1560,1,13
1560,178,1,13
178,1560,1,13
1560,1780,1,13
1780,1560,1,13
1560,167,1,13
167,1560,1,13
1560,119,1,13
119,1560,1,13
1560,1813,1,13
1813,1560,1,13
1560,123,1,13
123,1560,1,13
1560,1394,1,13
1394,1560,1,13
1560,352,1,13
352,1560,1,13
1560,144,1,13
144,1560,1,13
1560,133,1,13
133,1560,1,13
1519,1499,1,13
1499,1519,1,13
1519,100,1,13
100,1519,1,13
1519,145,1,13
145,1519,1,13
1519,1280,1,13
1280,1519,1,13
1549,1867,1,13
1867,1549,1,13
1549,151,1,13
151,1549,1,13
1549,1442,1,13
1442,1549,1,13
1549,90,1,13
90,1549,1,13
1549,1847,1,13
1847,1549,1,13
1549,1824,1,13
1824,1549,1,13
1549,1831,1,13
1831,1549,1,13
1549,128,1,13
128,1549,1,13
1549,180,1,13
180,1549,1,13
1549,190,1,13
190,1549,1,13
1549,1403,1,13
1403,1549,1,13
1549,179,1,13
179,1549,1,13
1549,1720,1,13
1720,1549,1,13
1549,178,1,13
178,1549,1,13
1549,1841,1,13
1841,1549,1,13
1549,300,1,13
300,1549,1,13
1505,136,1,13
136,1505,1,13
1505,150,1,13
150,1505,1,13
1505,1312,1,13
1312,1505,1,13
1505,147,1,13
147,1505,1,13
1505,100,1,13
100,1505,1,13
1505,165,1,13
165,1505,1,13
1505,94,1,13
94,1505,1,13
1505,325,1,13
325,1505,1,13
1505,1542,1,13
1542,1505,1,13
1510,1779,1,13
1779,1510,1,13
1510,1802,1,13
1802,1510,1,13
1510,195,1,13
195,1510,1,13
1510,747,1,13
747,1510,1,13
1510,186,1,13
186,1510,1,13
1510,148,1,13
148,1510,1,13
1510,173,1,13
173,1510,1,13
1510,446,1,13
446,1510,1,13
1510,1299,1,13
1299,1510,1,13
1567,86,1,13
86,1567,1,13
1567,113,1,13
113,1567,1,13
1567,210,1,13
210,1567,1,13
1567,1756,1,13
1756,1567,1,13
1567,121,1,13
121,1567,1,13
1567,155,1,13
155,1567,1,13
1584,180,1,13
180,1584,1,13
1584,189,1,13
189,1584,1,13
1584,1392,1,13
1392,1584,1,13
1893,114,1,13
114,1893,1,13
1893,108,1,13
108,1893,1,13
1893,242,1,13
242,1893,1,13
1596,88,1,13
88,1596,1,13
1596,117,1,13
117,1596,1,13
1596,211,1,13
211,1596,1,13
1596,82,1,13
82,1596,1,13
1596,865,1,13
865,1596,1,13
1596,131,1,13
131,1596,1,13
1596,131,1,13
131,1596,1,13
1596,125,1,13
125,1596,1,13
1568,123,1,13
123,1568,1,13
1568,220,1,13
220,1568,1,13
1568,1777,1,13
1777,1568,1,13
1568,364,1,13
364,1568,1,13
1568,119,1,13
119,1568,1,13
1568,239,1,13
239,1568,1,13
1568,1434,1,13
1434,1568,1,13
1568,119,1,13
119,1568,1,13
1568,93,1,13
93,1568,1,13
1568,472,1,13
472,1568,1,13
1568,312,1,13
312,1568,1,13
1568,39,1,13
39,1568,1,13
1568,602,1,13
602,1568,1,13
1515,249,1,13
249,1515,1,13
1515,136,1,13
136,1515,1,13
1515,1170,1,13
1170,1515,1,13
1515,1493,1,13
1493,1515,1,13
1526,1232,1,13
1232,1526,1,13
1526,107,1,13
107,1526,1,13
1526,131,1,13
131,1526,1,13
1526,302,1,13
302,1526,1,13
1526,1420,1,13
1420,1526,1,13
1526,202,1,13
202,1526,1,13
1892,494,1,13
494,1892,1,13
1892,150,1,13
150,1892,1,13
1892,584,1,13
584,1892,1,13
1892,165,1,13
165,1892,1,13
1892,71,1,13
71,1892,1,13
1593,188,1,13
188,1593,1,13
1593,1829,1,13
1829,1593,1,13
1593,1847,1,13
1847,1593,1,13
1593,1831,1,13
1831,1593,1,13
1593,128,1,13
128,1593,1,13
1593,1741,1,13
1741,1593,1,13
1593,1476,1,13
1476,1593,1,13
1593,1858,1,13
1858,1593,1,13
1593,145,1,13
145,1593,1,13
1593,1868,1,13
1868,1593,1,13
1593,1837,1,13
1837,1593,1,13
1593,1774,1,13
1774,1593,1,13
1593,841,1,13
841,1593,1,13
1593,191,1,13
191,1593,1,13
1593,1490,1,13
1490,1593,1,13
1581,152,1,13
152,1581,1,13
1581,266,1,13
266,1581,1,13
1581,0,1,13
0,1581,1,13
1581,1418,1,13
1418,1581,1,13
1581,158,1,13
158,1581,1,13
1581,1100,1,13
1100,1581,1,13
1886,6,1,13
6,1886,1,13
1886,90,1,13
90,1886,1,13
1886,182,1,13
182,1886,1,13
1886,92,1,13
92,1886,1,13
1886,96,1,13
96,1886,1,13
1886,86,1,13
86,1886,1,13
1886,1414,1,13
1414,1886,1,13
1886,38,1,13
38,1886,1,13
1531,1779,1,13
1779,1531,1,13
1531,766,1,13
766,1531,1,13
1531,195,1,13
195,1531,1,13
1531,127,1,13
127,1531,1,13
1531,150,1,13
150,1531,1,13
1531,119,1,13
119,1531,1,13
1531,1184,1,13
1184,1531,1,13
1531,317,1,13
317,1531,1,13
1531,446,1,13
446,1531,1,13
1531,919,1,13
919,1531,1,13
1531,1756,1,13
1756,1531,1,13
1531,127,1,13
127,1531,1,13
1531,1299,1,13
1299,1531,1,13
1554,1444,1,13
1444,1554,1,13
1554,1806,1,13
1806,1554,1,13
1554,1404,1,13
1404,1554,1,13
1554,1206,1,13
1206,1554,1,13
1554,141,1,13
141,1554,1,13
1554,1868,1,13
1868,1554,1,13
1554,1419,1,13
1419,1554,1,13
1554,1774,1,13
1774,1554,1,13
1554,179,1,13
179,1554,1,13
1554,137,1,13
137,1554,1,13
1554,153,1,13
153,1554,1,13
1554,187,1,13
187,1554,1,13
1554,1844,1,13
1844,1554,1,13
1554,1870,1,13
1870,1554,1,13
1554,137,1,13
137,1554,1,13
1602,195,1,13
195,1602,1,13
1602,151,1,13
151,1602,1,13
1602,1764,1,13
1764,1602,1,13
1602,126,1,13
126,1602,1,13
1602,1470,1,13
1470,1602,1,13
1602,127,1,13
127,1602,1,13
1602,91,1,13
91,1602,1,13
1602,1414,1,13
1414,1602,1,13
1569,163,1,13
163,1569,1,13
1569,200,1,13
200,1569,1,13
1569,159,1,13
159,1569,1,13
1569,199,1,13
199,1569,1,13
1569,141,1,13
141,1569,1,13
1569,200,1,13
200,1569,1,13
1569,181,1,13
181,1569,1,13
1569,1799,1,13
1799,1569,1,13
1569,210,1,13
210,1569,1,13
1569,187,1,13
187,1569,1,13
1538,99,1,13
99,1538,1,13
1538,256,1,13
256,1538,1,13
1538,82,1,13
82,1538,1,13
1538,330,1,13
330,1538,1,13
1538,582,1,13
582,1538,1,13
1538,131,1,13
131,1538,1,13
1538,1834,1,13
1834,1538,1,13
1538,144,1,13
144,1538,1,13
1538,1714,1,13
1714,1538,1,13
1509,151,1,13
151,1509,1,13
1509,225,1,13
225,1509,1,13
1509,895,1,13
895,1509,1,13
1509,790,1,13
790,1509,1,13
1598,198,1,13
198,1598,1,13
1598,237,1,13
237,1598,1,13
1598,1101,1,13
1101,1598,1,13
1598,160,1,13
160,1598,1,13
1598,91,1,13
91,1598,1,13
1529,200,1,13
200,1529,1,13
1529,92,1,13
92,1529,1,13
1529,1280,1,13
1280,1529,1,13
1529,220,1,13
220,1529,1,13
1529,317,1,13
317,1529,1,13
1529,145,1,13
145,1529,1,13
1529,38,1,13
38,1529,1,13
1529,187,1,13
187,1529,1,13
1529,137,1,13
137,1529,1,13
1601,135,1,13
135,1601,1,13
1601,192,1,13
192,1601,1,13
1601,113,1,13
113,1601,1,13
1601,115,1,13
115,1601,1,13
1603,144,1,13
144,1603,1,13
1603,147,1,13
147,1603,1,13
1603,205,1,13
205,1603,1,13
1603,1476,1,13
1476,1603,1,13
1603,222,1,13
222,1603,1,13
1603,162,1,13
162,1603,1,13
1603,166,1,13
166,1603,1,13
1603,158,1,13
158,1603,1,13
1603,1308,1,13
1308,1603,1,13
1603,147,1,13
147,1603,1,13
1603,115,1,13
115,1603,1,13
1603,1134,1,13
1134,1603,1,13
1603,138,1,13
138,1603,1,13
1603,191,1,13
191,1603,1,13
1603,1492,1,13
1492,1603,1,13
1563,1817,1,13
1817,1563,1,13
1563,125,1,13
125,1563,1,13
1563,1442,1,13
1442,1563,1,13
1563,331,1,13
331,1563,1,13
1563,1766,1,13
1766,1563,1,13
1563,1444,1,13
1444,1563,1,13
1563,141,1,13
141,1563,1,13
1563,217,1,13
217,1563,1,13
1563,1831,1,13
1831,1563,1,13
1563,1283,1,13
1283,1563,1,13
1563,238,1,13
238,1563,1,13
1563,1837,1,13
1837,1563,1,13
1563,1718,1,13
1718,1563,1,13
1563,1475,1,13
1475,1563,1,13
1563,77,1,13
77,1563,1,13
1563,88,1,13
88,1563,1,13
1563,1795,1,13
1795,1563,1,13
1563,1759,1,13
1759,1563,1,13
1563,1720,1,13
1720,1563,1,13
1563,1762,1,13
1762,1563,1,13
1563,1747,1,13
1747,1563,1,13
1563,1786,1,13
1786,1563,1,13
1590,104,1,13
104,1590,1,13
1590,208,1,13
208,1590,1,13
1590,1428,1,13
1428,1590,1,13
1590,119,1,13
119,1590,1,13
1590,181,1,13
181,1590,1,13
1590,30,1,13
30,1590,1,13
1508,581,1,13
581,1508,1,13
1508,140,1,13
140,1508,1,13
1508,151,1,13
151,1508,1,13
1508,110,1,13
110,1508,1,13
1508,1394,1,13
1394,1508,1,13
1508,145,1,13
145,1508,1,13
1508,143,1,13
143,1508,1,13
1508,632,1,13
632,1508,1,13
1508,919,1,13
919,1508,1,13
1508,7,1,13
7,1508,1,13
1508,1512,1,13
1512,1508,1,13
1508,252,1,13
252,1508,1,13
1543,322,1,13
322,1543,1,13
1543,537,1,13
537,1543,1,13
1543,73,1,13
73,1543,1,13
1543,211,1,13
211,1543,1,13
1543,330,1,13
330,1543,1,13
1543,1234,1,13
1234,1543,1,13
1543,118,1,13
118,1543,1,13
1543,1437,1,13
1437,1543,1,13
1543,302,1,13
302,1543,1,13
1543,640,1,13
640,1543,1,13
1543,784,1,13
784,1543,1,13
1543,129,1,13
129,1543,1,13
1543,106,1,13
106,1543,1,13
1578,152,1,13
152,1578,1,13
1578,88,1,13
88,1578,1,13
1578,1766,1,13
1766,1578,1,13
1578,101,1,13
101,1578,1,13
1578,199,1,13
199,1578,1,13
1578,1283,1,13
1283,1578,1,13
1578,179,1,13
179,1578,1,13
1578,1720,1,13
1720,1578,1,13
1578,131,1,13
131,1578,1,13
1578,137,1,13
137,1578,1,13
1578,1100,1,13
1100,1578,1,13
1578,138,1,13
138,1578,1,13
1578,602,1,13
602,1578,1,13
1544,1409,1,13
1409,1544,1,13
1544,1325,1,13
1325,1544,1,13
1544,108,1,13
108,1544,1,13
1544,87,1,13
87,1544,1,13
1544,206,1,13
206,1544,1,13
1544,1424,1,13
1424,1544,1,13
1544,140,1,13
140,1544,1,13
1544,1393,1,13
1393,1544,1,13
1544,307,1,13
307,1544,1,13
1562,1749,1,13
1749,1562,1,13
1562,1733,1,13
1733,1562,1,13
1562,148,1,13
148,1562,1,13
1562,151,1,13
151,1562,1,13
1562,249,1,13
249,1562,1,13
1562,109,1,13
109,1562,1,13
1562,16,1,13
16,1562,1,13
1562,1306,1,13
1306,1562,1,13
1562,229,1,13
229,1562,1,13
1562,1479,1,13
1479,1562,1,13
1562,1493,1,13
1493,1562,1,13
1545,140,1,13
140,1545,1,13
1545,151,1,13
151,1545,1,13
1545,1388,1,13
1388,1545,1,13
1545,1415,1,13
1415,1545,1,13
1545,206,1,13
206,1545,1,13
1545,1271,1,13
1271,1545,1,13
1545,886,1,13
886,1545,1,13
1545,265,1,13
265,1545,1,13
1545,1411,1,13
1411,1545,1,13
1545,786,1,13
786,1545,1,13
1545,114,1,13
114,1545,1,13
1545,129,1,13
129,1545,1,13
1539,1330,1,13
1330,1539,1,13
1539,209,1,13
209,1539,1,13
1539,1425,1,13
1425,1539,1,13
1539,1372,1,13
1372,1539,1,13
1539,223,1,13
